Key,Tags
1.2.43,"Auswahlkriterien, Primärelemente, Nennspannung, Kapazität, Leistung, Selbstentladung, Energiedichte, Entladungskurve, Lebensdauer, Lagerfähigkeit, Anschaffungskosten"
1.2.44,"Brennstoffzelle, Aufbau, Anode, Kathode, Platin, Nickel, semipermeable Membran, Kammern, Wasserstoff, Brennstoff, Elektrolyse"
1.2.45,"Wirkungsweise, Brennstoffzelle, Anode, Kathode, Wasserstoff, Platin, Oxidation, Elektronenfluss, Elektrolytlösung, Sauerstoff, Wasserbildung, Elektrolyse"
1.2.46,"Brennstoffzelle, Energiegewinnung, Reaktion, elektrische Energie, Wärmeenergie, Umwandlung, Effizienz"
1.2.47,"Brennstoffzelle, Spannung, theoretische Spannung, praktische Spannung, Energieerzeugung"
1.2.48,"Brennstoffzellen, Einsatzbereiche, mobile Energieversorgung, Fahrzeugtechnik, Raumfahrt, Flugzeugtechnik, Schifffahrt, Notstromaggregate"
1.2.49,"Akkumulatoren, Zweck, Speicherung, elektrische Energie, chemische Energie, Umwandlung"
1.2.50,"Primärelemente, Sekundärelemente, Unterschied, Aufladbarkeit, Entladung, Wiederaufladbar, mehrfach verwendbar"
1.2.51,"Ladevorgang, Akkumulator, Gleichspannung, Entladerichtung, Redoxreaktion, Anode, Kathode, Oxidation, Reduktion, Akku, laden"
1.2.52,"Akku-Pack, Sekundärzellen, Reihenschaltung, Parallelschaltung, Energiespeicher, Batterieeinheit, Elektrofahrzeuge, Kapazität, Leistung, Erklärung"
1.2.53,"Akkumulatoren, Energieversorgung, netzunabhängig, Photovoltaik, Energiespeicherung, mobile Energieversorgung, Elektrogeräte, Smartphones, Laptops, Elektroautos, Energiespeicher, Einsatz, Akku"
1.2.54,"Bereitschaftsparallelbetrieb, Batteriebetrieb, Umschaltbetrieb, Akkumulator, Energieversorgung, Gleichstromanlage, Laststöße, Ausfall, Energiespeicherung, Notstromversorgung, USV, Akku, Batterie, Netzausfall, Netzstörung"
1.2.55,"Kapazität, Akkumulator, elektrische Ladung, Energiespeicherung, Batteriekapazität, Energieinhalt, Speichermenge, Akkuleistung, Akku"
1.2.56,"Nennkapazität, Akkumulator, Ladungsmenge, Ampere-Stunden, Entladeströme, Energiespeicherung, Entladezeit, Akkuleistung, Stromversorgung, Kapazitätsberechnung, Definition, Kapazität"
1.2.57,"Nennkapazität, Akkumulator, Materialwahl, Elektroden, Elektrolyt, Zellendesign, Umwelteinflüsse, Alter der Zellen, Abhängigkeit"
1.2.58,"K10, Akkumulator, Kapazitätsangabe, Entladebedingungen, Nennkapazität, Entladezeit, Energieabgabe, Notstromversorgung, Spannung, Akku"
1.2.59,"Entladeschlussspannung, Akkumulator, minimale Spannung, Entladung, Akkuschaden, Lebensdauer, Akkutyp, Kapazitätsverlust, technische Daten, Akku"
1.2.60,"Anfangsspannung, Akkumulator, Spannung, vollständiges Aufladen, Nennspannung, Entladung, Entladeschlussspannung, Akkutyp, Akkuchemie, technische Daten, Akku"
1.2.61,"Ladeschlussspannung, Akkumulator, vollständiges Laden, Überladung, Akku-Schäden, Akkutyp, Akkuchemie, technische Spezifikationen, Ladegerät, Langlebigkeit, Akku"
1.2.62,"Elektrolyt, Bleiakkus, Schwefelsäure, H2SO4"
1.2.63,"Blei-Gel-Akkus, Schwefelsäure, Kieselsäure, Gel, Auslaufschutz, gelartige Substanz, Akkueigenschaften, Akku"
1.2.64,"Konstantspannungsladung, Konstantstromladung, Puls-Ladung, Trickle-Ladung, Erhaltungsladung, Schnellladung, intelligente Ladung, Mischformen, Akkuladen, Ladearten, Akkuladeverfahren"
1.2.65,"Normal-Ladung, Bleiakku, konstante Spannungsladung, niedrige Laderate, Kapazität, Überladung, Lebensdauer, Ladezeit, manuelle Überwachung, Erhaltungsladung, Trickle-Ladung, Akkuladeverfahren, Ladebedingungen."
1.2.66,"Schnell-Ladung, Akkumulator, hohe Laderate, C/2, 1C, Ladezeit, Bequemlichkeit, Überladung, Wärmeentwicklung, Schnellladegeräte, intelligente Steuermechanismen, Akku-Typen, Lithium-Ionen, Bleiakku, Akku, Zeitsparnis, Schnellladung, Ladezeit"
1.2.67,"Normalladung, Stromverlauf, konstante Spannung, Anstieg, Spannungserhöhung, Erhaltungsladung, Ladevorgang, Überladungsschutz, Akku-Ladeverfahren, Spannungsverlauf"
1.2.68,"Memory-Effekt, Teilentladung, Mikrokristalle, Akkukapazität, chemische Reaktion, Zellenbeeinträchtigung"
1.2.69,"Memory-Effekt, Kapazitätsverlust, Spannungsabfall, Akkuleistung, Akkukapazität, Teilentladung, Effekt, Akku, Batterie"
1.2.70,"Lithium-Ionen, Elektrolyt, Salzbrücke, Ionenverschiebung, Elektroden, Stromkreis, Elektronenbewegung, Akkuprinzip, Wirkungsweise"
1.2.71,"Lithium-Polymer-Akku, Kathode, Grafit, Anode, Lithium-Metalloxid, Elektrolyt, Polymerfolie, Akkustruktur, Akku, Aufbau"
1.2.72,"Lithium-Polymer-Akku, Tiefenentladung, Überladung, Ladeschaltungen, Akkunachteile, Empfindlichkeit, Akku, Nachteile"
1.2.73,"Lithium-Polymer-Akku, höhere Energiedichte, Explosionsschutz, Auslaufeigenschaften, Lithium-Ionen, Akkuvorteile, Akku, Vorteile"
1.2.74,"elektrochemische Spannungsreihe, galvanische Zelle, Elektrochemie, Redoxpaare, Standardpotential, Maximalspannung, Batterie, Akku, Erklärung, Spannungsreihe"
1.2.75,"Zink-Braunstein-Zelle, Zink-Manganoxid-Zelle, Primärelement, Elektrodenspannung, galvanische Zelle, nicht wiederaufladbar, Spannung, Nennspannung"
1.2.76,"Elektrolyse, elektrochemischer Prozess, Redoxreaktion, elektrische Energie, chemische Energie, galvanische Zelle, Reinstoffe"
1.2.77,"Pufferakkumulator, Netzwerk, Ausfall, Versorgungsspannung, Halbleiterspeicher, Datenverlust, Versorgungssicherung, USV, Notstrom"
1.2.78,"Thermoelement, Wärmeenergie, elektrische Energie, thermische Spannung, Energieumwandlung"
1.2.79,"Thermoelement, Temperaturunterschied, Thermospannung, Spannung, Temperaturmessung, Thermoeffekt"
1.2.80,"Thermoelement, Temperaturmessung, Metalldrähte, Messgerät, thermoelektrische Signale, Drahtverbindung, Aufbau"
1.2.81,"Batterie, Primärelement, Akkumulator, Sekundärelement, chemische Energie, elektrische Energie, galvanische Zelle, Umkehrbarkeit, aufladbar, Akku, Energieumwandlung"
1.2.82,"Primärelemente, galvanische Zellen, nicht wiederaufladbar, Lithium-Zellen, Alkali-Mangan-Zellen, Zink-Mangandioxid-Zellen, Zink-Silberoxid-Zellen"
1.2.83,"Primärelemente, Sekundärelemente, nicht wiederaufladbar, Umkehrbarkeit, aufladbar, Nachteil"
1.2.84,"Piezoelektrischer Effekt, Quarzkristalle, mechanische Belastung, Ladungsverschiebung, elektrische Spannung"
1.2.85,"Piezoelektrische Spannung, Druck, Piezomaterialien, Spannungsspitze, Spannung"
1.2.86,"Beste elektrische Leitfähigkeit, Silber, Kupfer, Gold"
1.2.87,"Elektrische Leitfähigkeit, Material, elektrischer Strom, Kehrwert, spezifischer Widerstand, Einheit, Siemens, Definition"
1.2.88,"Spezifische Leitfähigkeit, Silber, Kupfer, Aluminium, Gold, Metalle, Leitfähigkeit"
1.2.89,"Erklärung, Leitfähigkeit, Metallbindungen, Elektronengas, Elektronen, Anzahl, elektrische Leitfähigkeit"
1.2.90,"Temperaturabhängiger Widerstand, Kupferleitung, Widerstand, Formel, Temperaturberechnung, Berechnung"
1.2.91,"Supraleiter, elektrischer Widerstand, kritische Temperatur, Energieverlust, elektrischer Strom, Material, Widerstand, niederohmig"
1.2.92,"Piezoelektrischer Effekt, Anwendungen, Sensoren, Aktuatoren, Ultraschallgeräte, Zigarettenanzünder, Quarzoszillatoren"
1.2.93,"Umrechnung, Kelvin, Grad Celsius, Temperatur, Umrechnungsfaktor"
1.2.94,"Absoluter Nullpunkt, Teilchen, Stillstand, Temperatur, Definition"
1.2.95,"Definition, Wärme, Wärmeenergie, Energieübertragung, Temperaturunterschied, Joule, Wärmeübertragung"
1.2.96,"Wärmemenge, Formelzeichen, Q, Einheit, Joule, Ws"
1.2.97,"Wärmemenge, Formelzeichen, Q"
1.2.98,"Wärmeübertragung, Wärmestrahlung, Konvektion, Wärmeleitung, Arten"
1.2.99,"Definition, Wärmewiderstand, thermischer Widerstand, Stromdurchflossener Leiter, Formel, Temperaturkoeffizient, Temperaturunterschied"
1.2.100,"Wärmewiderstand, Temperaturdifferenz, Wärmestrom, Formel"
1.2.101,"Definition, Wärmewirkungsgrad, Nutzwärme, Stromwärme, Temperaturdifferenz, spezifische Wärmekapazität, Masse, Leistung, Zeit"
1.2.102,"Wärmewirkungsgrad, Nutzwärme, Stromwärme, Temperaturdifferenz, spezifische Wärmekapazität, Masse, Leistung, Zeit, Formel, Wärmenutzungsgrad"
1.2.103,"Magnetfeld, stromdurchflossener Leiter, Feldschwächung, Einfluss, Skizze"
1.2.104,"Linke-Hand-Regel, Lorentzkraft, Richtungsvektor, Elektronenfluss, B-Feld, Richtung"
1.2.105,"Kraftwirkung, Leiter, Magnetfeld, Formel, Strom, Flussdichte, Länge, Winkel, Lorenzkraft, Richtungsvektor"
1.2.106,"Magnetische Kraft, zwei Leiter, Magnetfeld, Abstoßung, Stromrichtung, Feldrichtung, Kraftrichtung, Skizze"
1.2.107,"Magnetische Kraft, zwei Leiter, Magnetfeld, Anziehung, Stromrichtung, Feldrichtung, Kraftrichtung, Skizze"
1.2.108,"Elektromagnetische Kraft, parallele Leiter, Strom, Abstand, Länge, Formel, Permeabilität, Lorenzkraft, Flussdichte"
1.2.109,"Ampere, Definition, elektrische Stromstärke, Kraft, Strom"
1.2.110,"Elektromagnet, Tragkraft, Formel, Polfläche, Flussdichte, Permeabilität, Lorenzkraft"
1.2.111,"Magnetische Kraft, tatsächliche Berechnung, Faktor, Oberflächenbeschaffenheit, Korrekturfaktor"
1.2.112,"Elementarladung, kleinste Ladungseinheit, Elektron, Proton, Ladungsmenge"
1.2.113,"Coulomb Gesetz, Punktladungen, Kraft, Abstand, elektrische Feldkonstante, Berechnen"
1.2.114,"Feldlinien, elektrisches Feld, Richtung, Feldstärke, positive und negative Ladung, Proportionalität"
1.2.115,"Elektrische Ladung, Werte, Elementarladung, Elektron, Proton, ganzzahliges Vielfaches."
1.2.116,"Ladungsträger, elektrischer Strom, Elektronen, Kationen, Anionen."
1.2.117,"Elektrische Feldkonstante, Definition, elektrische Flussdichte, Vakuum, Einheit"
1.2.118,"Molekülbindung, elektrische Eigenschaften, Isolator, freies Ion, Leitfähigkeit"
1.2.119,"Ionenbindung, elektrische Eigenschaften, Salze, Isolator, leitfähig, Lösung"
1.2.120,"Metallbindung, elektrische Eigenschaften, Elektronenwolke, Wärmeleiter, Stromleiter, Leitfähigkeit"
1.2.121,"Reines Wasser, elektrischer Leiter, Ionen, Ladungsträger, Leitfähigkeit, Wasser, elektrische Leitfähigkeit"
1.2.122,"Energie, Definition, Arbeit, Joule, kWh, kinetische Energie, Masse, Geschwindigkeit"
1.2.123,"Energie und Leistung, Zusammenhang, Energie pro Zeit, Formel, Leistung, Energie"
1.2.124,"Atommodell, Elektronen, Neutronen, Protonen, Ladung, Atomkern, Atomhülle"
1.2.125,"Elektrische Leiter, Metalle, Leitfähigkeit, elektrische Eigenschaften"
1.2.126,"Metalle, physikalische Eigenschaften, Wärmeleitfähigkeit, Verformbarkeit, Glanz"
1.2.127,"Wasser, elektrische Leitfähigkeit, reines Wasser, Leitungswasser, Salze, Ladungsträger"
1.2.128,"Elektrizität in Gasen, Strom, Widerstand, Ladungsträger, Ionisation"
1.2.129,"Elektrische Eigenschaften von Gasen, Beleuchtungstechnik, Glimmlampen, Leuchtstofflampen"
1.2.130,"Elektrostatische Aufladung, Reibung, Ladungsverteilung, Potentialdifferenz"
1.2.131,"Spannungsdurchschlag, elektrischer Überschlag, Durchschlagspannung, Funken, Lichtbogen, Überschlag"
1.2.132,"Elektrischer Strom, Ausbreitungsgeschwindigkeit, Vakuum, Lichtgeschwindigkeit, Leiter, Medium"
1.2.133,"Elektrostatische Entladung, Natur, Blitz"
1.2.134,"Halbleiter, Definition, Eigenschaften, Isolatoren, Leiter, Dotierung, Atomgitter, Dioden, Transistoren"
1.2.135,"Halbleiterstoffe, chemische Einteilung, Silizium, Germanium, Bor, Selen, Tellur"
1.2.136,"Dotierung, Fremdatome, Schaltkreis, elektrische Eigenschaften, Halbleitertechnik"
1.2.137,"Leitwert, Definition, Kehrwert des Widerstands, Siemens"
1.2.138,"N-Dotierung, n-leitend, Elektronen, Donatoren, Majoritätsladungsträger"
1.2.139,"P-Dotierung, p-leitend, positive Löcher, Majoritätsladungsträger, Minoritätsladungsträger"
1.2.140,"p-n-Übergang, Materialübergang, Halbleiterkristall, Dotierung, Durchlassrichtung, Sperrrichtung, Diode, Halbleitertechnik"
1.2.141,"p-n-Grenzschicht, Materialübergang, externe Spannung, Grenzbereich"
1.2.142,"Wärmeenergie, atomare Ebene, ungeordnete Bewegung, Ideales Gas, Temperatur, Teilchengeschwindigkeit"
1.2.143,"Wärmeleitfähigkeit, elektrische Leitfähigkeit, Zusammenhang, Silber, metallische Leiter"
1.2.144,"Elektrische Leitfähigkeit, Metalle, Temperatur, Gitterstruktur, elektrischer Widerstand"
1.2.145,"Materialien für elektrischen Widerstand, Keramik, Glas, Porzellan, Epoxidharze"
1.2.146,"Coulomb-Kraft, Formel, Punktladungen, Abstand, elektrische Feldkonstante"
1.2.147,"Grundkräfte der Physik, Wechselwirkungen, Starke Kernkraft, Schwache Kernkraft, Elektrostatische Kraft, Schwerkraft, Kraft"
1.2.148,"Superpositionsprinzip, Elektrostatik, Überlagerung, additiv, physikalische Größen"
1.2.149,"Gaußscher Satz, Elektrostatik, elektrischer Fluss, geschlossene Fläche, eingeschlossene Ladung"
1.2.150,"Elektrostatische Kraft, Entfernung, Abnahmefaktor, Coulombkraft"
1.2.151,"Elektrisches Feld, allgemeine Formel, elektrische Ladung, Abstand, Einheitsvektor, Feldkonstante"
1.2.152,"Plattenkondensator, Kapazität, Oberfläche, Kapazitätssteigerung, Kondensator"
1.2.153,"Elektrisches Potential, Definition, Arbeit pro Ladung, Volt, Formelzeichen, Spannung"
1.2.154,"Permittivität, dielektrische Feldkonstante, Polarisationsfähigkeit, Formelzeichen"
1.2.155,"Influenz, elektrisches Feld, Ladungsverschiebung, Leiter"
1.2.156,"Influenz bei Isolatoren, Ladungsträger, Isolatoren, Ladungsverschiebung"
1.2.157,"Polarisation, Isolator, elektrisches Feld, Ladungsumorientierung, verschobene Ladungsverteilung"
1.2.158,"Dielektrikum, Kondensator, Kapazität, Spannungsabnahme, Kapazitätssteigerung"
1.2.159,"Elektrisches Feld, Kondensator, Dielektrikum, Polarisationsfeld, Feldschwächung"
1.2.160,"Kondensator, Dielektrikum, Kapazitätsberechnung, Feldkonstante, Dielektrizitätskonstante, Plattenfläche, Plattenabstand"
1.2.161,"elektrisches Feld, Abschirmung, Faradayscher Käfig"
1.2.162,"magnetisches Feld, Abschirmung, Gegenfeld"
1.2.163,"Durchschlagfestigkeit, trockene Luft, Luft"
1.2.164,"Wasser Leitfähigkeit, freie Ladungsträger, Salz, Wasser, Leitfähigkeit"
1.2.165,"Batterie Pole, Anode, Katode, Plus, Minus"
1.2.166,"Kurzschluss, Strom, Innenwiderstand"
1.2.167,"Maxwell-Gleichungen, Elektrizität, Magnetismus"
1.2.168,"elektrisches Potential, elektrisches Feld, homogenes Feld"
1.2.169,"Faradayscher Käfig, Gaußscher Satz"
1.2.170,"Faradayscher Käfig, feldfrei, Gaußscher Satz"
1.2.171,"elektrisches Feld, Quellen und Senken, Quellen, Senken"
1.2.172,"magnetisches Feld, quellenfrei, Quellen, Senken"
1.2.173,"elektrisches Feld, Quellen, positive Ladungen"
1.2.174,"elektrisches Feld, Senken, negative Ladungen"
1.2.175,"Gauß-Gesetz, elektrische Flussdichte"
1.2.176,"elektrischer Fluss, Fläche"
1.2.177,"elektrische Suszeptibilität, Dielektrizitätskonstante"
1.2.178,"elektrische Suszeptibilität, Polarisation"
1.2.179,"Wasserstoffatom, Proton, Elektron"
1.2.180,"Polarisationsfeld, Dielektrikum"
1.2.181,"Polarisationsfeld, elektrische Feldwirkung"
1.2.182,"Wasser, Dielektrikum, Kondensator"
1.2.183,"elektrisches Potential, Abnahme, radialer Abstand"
1.2.184,"Polarisationsfeld, Formel, Suszeptibilität"
1.2.185,"elektrische Stromdichte, elektrisches Feld, Leitfähigkeit"
1.2.186,"Nichtmetall, Graphen, Leiter"
1.2.187,"Metall, Leiter, Elektronengas"
1.2.188,"Halbleiter, Silizium, Germanium, Anwendungen"
1.2.189,"Stromrichtung, technische Stromrichtung, physikalische Stromrichtung"
1.2.190,"Bohrsches Atommodell, Atomstruktur"
1.2.191,"Elementarladung, Proton, Elektron, Polarisationsfeld"
1.2.192,"chemische Bindungsarten, Molekülbindung, Ionenbindung, Metallbindung"
2.1.1,"Gleichstromkreis, Leistungsmessung, Messgerät, Strompfad, Spannungspfad, Serienschaltung, Parallelschaltung, Leistung"
2.1.2,"Reihenschaltung, Ausfallsicherheit, Bauteile, Stromkreis, Unterbrechung, Nachteil"
2.1.3,"Reihenschaltung, Teilwiderstand, Teilspannung, Spannungsteiler"
2.1.4,"Reihenschaltung, Widerstand, Spannung, Spannungsteiler"
2.1.5,"Reihenschaltung, technische Anwendungen, Vorwiderstand, Spannungsmessgeräte, Lichttechnik, Anwendung"
2.1.6,"Vorwiderstand, Spannungsbegrenzung, Strombegrenzung, Verbraucher"
2.1.7,"Vorwiderstand, Leistungsabgabe, Abwärme, Effizienzverlust"
2.1.8,"Spannungsabfall, Gleichstrom, Leitung, Berechnung, Verluste"
2.1.9,"Leitungswiderstand, Länge, Querschnitt, Widerstandsberechnung, Widerstand"
2.1.10,"Leitfähigkeit, Kupfer, Aluminium, spezifische Leitfähigkeit, Einheit, Siemens"
2.1.11,"Verlustleistung, Leiter, Berechnung, Leistung, Leitung"
2.1.12,"Kirchhoffsches Gesetz, Knotenregel, Maschenregel, Stromkreis, Spannungskreis, Knoten, Maschen"
2.1.13,"Ersatzspannungsquelle, Stromquelle, Innenwiderstand, Kurzschlussstrom, Leerlaufspannung"
2.1.14,"Überlagerungsprinzip, Schaltung, Spannungsquelle, Stromquelle, Definition, Stromkreis"
2.1.15,"reale Stromquelle, Innenwiderstand, Schaltbild, Definition"
2.1.16,"reale Spannungsquelle, Innenwiderstand, Schaltbild, Definition"
2.1.17,"Schaltvorgang, Gleichstrom, Kondensator, Einschalten, Stromverlauf, Spannungsverlauf"
2.1.18,"Schaltvorgang, Gleichstrom, Kondensator, Ausschalten, Stromverlauf, Spannungsverlauf"
2.1.19,"Schaltvorgang, Gleichstrom, Spule, Einschalten, Stromverlauf, Spannungsverlauf"
2.1.20,"Schaltvorgang, Gleichstrom, Spule, Ausschalten, Stromverlauf, Spannungsverlauf"
2.1.21,"Schaltvorgang, Gleichstrom, Widerstand, Einschalten, Ausschalten, Stromverlauf, Spannungsverlauf"
2.1.22,"Spannungsteiler, Serienwiderstände, Teilspannungen, Definition, Aufteilung"
2.1.23,"Stromteiler, Parallelschaltung, Einzelströme, Definition, Aufteilung"
2.1.24,"Parallelschaltung, Ersatzwiderstand, Gesamtleitwert, Berechnung, Gesamtwiderstand"
2.1.25,"Parallelschaltung, Ersatzwiderstand, Zwei-Widerstandsregel, Vereinfachung, Berechnung"
2.1.26,"Vorwiderstand, Gleichstromverbraucher, Strombegrenzung, Spannungsteiler, Messbereichserweiterung"
2.1.27,"Vorwiderstand, Gleichstromverbraucher, Strombegrenzung, Spannungsteiler, Messbereichserweiterung"
2.1.28,"Kirchhoffsche Gesetze, Knotenregel, Stromsumme, Netzwerkanalyse, Stromkreis, Teilströme, Definition, Knotenpunkt"
2.1.29,"Spannungsquelle, Lastwiderstand, Innenwiderstand, Spannungsanpassung"
2.1.30,"Spannungsquelle, Lastwiderstand, Innenwiderstand, Stromanpassung"
2.1.31,"Spannungsquelle, Lastwiderstand, Innenwiderstand, Leistungsanpassung"
2.1.32,"Spannungsquelle, Reihenschaltung, Innenwiderstand, Leerlaufspannung, Lastwiderstand"
2.1.33,"Spannungsquelle, Parallelschaltung, Leerlaufspannung, Innenwiderstand"
2.1.34,"Spannungsquelle, Parallelschaltung, Strom, innerer Leitwert"
2.1.35,"Kondensator, Parallelschaltung, Gesamtkapazität, Berechnung"
2.1.36,"Kondensator, Serienschaltung, Gesamtkapazität, Berechnung"
2.1.37,"Kondensator, Serienschaltung, Teilspannungen, Kapazitätsverhältnis, Verhalten"
2.1.38,"Kondensator, Platten, Parallelschaltung, Serienschaltung, Kapazitätsänderung"
2.1.39,"Kirchhoffsche Gesetze, Knotenregel, Stromsumme, Stromkreis"
2.1.40,"Kirchhoffsche Gesetze, Maschenregel, Spannungsregel, Stromkreis"
2.1.41,"Amperemeter, Strommessung, Serienschaltung, Last, seriell"
2.1.42,"Voltmeter, Spannungsmessung, Parallelschaltung, Last, parallel"
2.1.43,"Strommessung, Spannungsmessung, Fehler, Messgerät"
2.1.44,"Innenwiderstand, Voltmeter, Amperemeter, Unterschiede"
2.1.45,"Gleichstrom, Wechselstrom, Energieübertragung, Vor- und Nachteile, Vorteile, Nachteile, transformierbar"
